id,text,hate_speech,casteism,religous_incitement,political_defamation,cyberbullying,severity
558,"मलाई कसो सामान्य ज्ञान नभको वेडा रिक्सौ त्ययो फेक लिंक मा क्लिक गेरा अफलाई के ठुलो ठान्डै क्स, तेरो ज्ञान हेर्दा तेरो जिमेकी लाइ नी लाज लगाक्स होला जाथा चुप लग",1,0,0,0,1,5
559,तिमीले गलत सूचना हटाउनुको सट्टा झन् फैलायौ।,0,0,0,0,1,4
560,राई लिम्बु जाति हारु ढेरै मातो को कुरा गर्क्सन तारा बुद्धि Xaina Bidesh मा लेरा जानदाई खने बाहेक केहि जानदाईं हाम्रो देश को जग्ग्य सबाई इनिहरु ले सस्ता मा बीच फोहोर,1,1,0,0,0,4
561,पुस्तकालय मा डिजिटल आर्काइभ सुरु भयपक्सी रिसर्च गर्ना सजिलो भय्यो।,0,0,0,0,0,1
562,सहरभरि साइकल लेन बनाउने योजना राम्रो लाग्यो।,0,0,0,0,0,1
563,मुस्लिम हारु सबाइ लाइ निकालनु परक्सा,1,0,1,0,0,5
564,christian lai rokna parxa.,0,0,1,0,0,5
565,kami ko chhora bhayera thulo kura garcha.,0,1,0,0,0,5
566,"तपाईको दिमागको पेंच मात्र फुकुवा गर्नुहोस्, डा. @user2 lai dekha",1,0,0,0,1,4
567,यो मेयर को निर्णय ठीक लागेना,0,0,0,1,0,2
568,पहिलो पटक गाउँको होमस्टेमा बसेको अनुभव एकदमै फरक र रमाइलो थियो ।,0,0,0,0,0,1
569,"बस २ घण्टा ढिलो आयो, चालकले ताराको सहयोग लिएर माफी मागे, त्यसैले ठिकै लाग्यो ।",0,0,0,0,0,2
570,machikne comment nagar,1,0,0,0,1,5
571,"यो संसारमा मुस्लिम समुदाय समस्याको सामना गरिरहेको छ, जहाँ बम र आतंककारी गतिविधि भइरहेका छन्, नेपाल प्रख्यात भएको छ, कुनै अधिकार प्रख्यात भएको छ, वेदलाई भाइरसका लागि प्रयोग भइरहेको छ ।",1,0,1,0,0,5
572,"Yo sabyata ra sanskriti bachauna hami sabai ek huna parxa, bideshi prabhav le garda aaja hamro sanskar haru bistarai haraundai gaeraxan jun ekdam chintajanak kura ho",0,0,0,0,0,1
573,"तै जसो मै अल्लारे लाइ के था कुरा को दीपाना सा कुकुर जसो भुकिरक्सस कमेन्ट मा आयरा, तेरो रियालिटी सबाइको अगदी लाएरा तेरो इज्जत कुराकानी पराक्षु पारखी",1,0,0,0,1,5
574,क्रिश्चियन हारु ले संस्कृति बिगरे।,0,0,1,0,0,5
575,यो वृत्तचित्रले गाउँको जीवनलाई राम्रोसँग देखाउँछ।,0,0,0,0,0,1
576,मैले शान्ति ल्याएँ र मेरो दिनमा थप कुरा गरें।,0,1,0,0,0,5
577,"आज ट्रेकिङ जाँदा मौसम एक्कासी बिग्रियो, बीच बाटोबाट फर्किनुपर्‍यो।",0,0,0,0,0,1
578,क्रिश्चियन हारु ले हमो धर्म माये डलर को वर मा,1,0,1,0,0,5
579,yo samudaay sadhai samasya matra ho,1,0,0,0,0,4
580,यी सांसद सबै घोटालामा संलग्न छन् ।,0,0,0,1,0,4
581,"अनलाइन भुक्तानी सफल, तारा बुकिङ पुष्टि भएको हेर्नुहोस्।",0,0,0,0,0,2
582,टिमी ले नभुजी जेपीटी टिप्पणी नगरा ना ब्रो पहिलो तर्क र लेख स्पष्ट गर आनी बल्ला वुक्ना आइजा एफबी मा जनता मा हा कुरा फैलेरा के नक्कली ध्यान खोज्या के परिपक्व बन्न सिक्का,0,0,0,0,1,2
583,यी हेडफोनहरूको ध्वनि गुणस्तर औसत निर्माण गुणस्तर भन्दा राम्रो छ।,0,0,0,0,0,2
584,स्थानीय सङ्ग्रहालयमा राखिएका पुराना नक्साहरू हेर्दा नेपालको भौगोलिक र सांस्कृतिक इतिहास बुझ्न धेरै मद्दत पुग्यो ।,0,0,0,0,0,1
585,यो पार्टी को नेता शेर बहादुर देउवा ठुलो चोर हो देश बेचरा खायो लडा ले यस्को औकात Xaina Desh Chalaune yeslai Bholi Na Rasta Ma Nikalnu Parxa,1,0,0,1,0,4
586,तँ जस्तो गफाडीले सबै कुरा बढाइचढाइ गरेर सुनाउँछ।,1,0,0,0,1,4
587,तिमीलाई आलोचना सहन गाह्रो पर्ने रहेछ।,0,0,0,0,1,2
588,यी सांसद दलालमा निर्भर छन् ।,0,0,0,1,0,4
589,party adhyaksha pakka aparadhi,0,0,0,1,0,4
590,यो नेता खुल्ला डाकु हो भ्राष्टाचारी ले बैंक को कैसेन लुटेरा बिदेश पठायो यसको झोरा बिदेश मा लक्जरी कार म घुमक्सा तारा हमी जनता भने पेट्रोल को मुल्य बढ्यो भनाइ रुक्सम,0,0,0,1,0,4
591,यो फोटो सम्पादन धेरै सफा देखिन्छ।,0,0,0,0,0,1
592,धन्यवाद मुजी अफलाई हिरो।,0,0,0,0,1,5
593,यो नेता खुलेआम लुटेरा हो ।,0,0,0,1,0,4
594,"newar haru lastai kanjus hunchan, euta khaja khwanna ni mxan",1,0,0,0,0,4
595,Yo jaat ko manxe haru ko buddhi kahilyai audaina fohor sanskar ra rago katne bahek kei jandainan iniharu le garda gaun ko peace environment sabai bigrisakyo tait fohor,1,1,0,0,0,5
